"","FIPS","Date","MMWR_week","Recip_County","Recip_State","Completeness_pct","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Booster_Doses","Booster_Doses_Vax_Pct","Census2019","date_updated","county","state","total_population","health_service_area_number","health_service_area","covid_inpatient_bed_utilization","covid_hospital_admissions_per_100k","covid_cases_per_100k","covid.19_community_level"
"1538",29109,2022-03-31,13,"Lawrence County","MO",91.3,16609,43.3,14470,37.7,5453,37.7,38355,2022-03-24,"Lawrence County, MO","Missouri",38355,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,57.36,"Low"
"1539",29111,2022-03-31,13,"Lewis County","MO",91.3,4117,42.1,3302,33.8,1265,38.3,9776,2022-03-24,"Lewis County, MO","Missouri",9776,353,"Adams, IL - Marion, MO","1.1%",3.4,102.29,"Low"
"1540",29113,2022-03-31,13,"Lincoln County","MO",91.3,26226,44.4,22927,38.9,9807,42.8,59013,2022-03-24,"Lincoln County, MO","Missouri",59013,599,"St. Charles (St. Charles), MO - Lincoln, MO","3.8%",1.2,22.03,"Low"
"1541",29115,2022-03-31,13,"Linn County","MO",91.3,6403,53.7,5477,45.9,2185,39.9,11920,2022-03-24,"Linn County, MO","Missouri",11920,673,"Linn, MO","0.0%",0,41.95,"Low"
"1542",29117,2022-03-31,13,"Livingston County","MO",91.3,7351,48.3,6513,42.8,2817,43.3,15227,2022-03-24,"Livingston County, MO","Missouri",15227,657,"Livingston, MO - Carroll, MO","5.0%",8.4,111.64,"Low"
"1543",29119,2022-03-31,13,"McDonald County","MO",91.3,9698,42.5,7501,32.8,2117,28.2,22837,2022-03-24,"McDonald County, MO","Missouri",22837,539,"Jasper (Joplin), MO - Newton, MO","4.1%",6.8,100.71,"Low"
"1544",29121,2022-03-31,13,"Macon County","MO",91.3,6736,44.6,6042,40,2670,44.2,15117,2022-03-24,"Macon County, MO","Missouri",15117,553,"Boone (Columbia), MO - Randolph, MO","2.2%",6.5,39.69,"Low"
"1545",29123,2022-03-31,13,"Madison County","MO",91.3,5532,45.8,4766,39.4,1958,41.1,12088,2022-03-24,"Madison County, MO","Missouri",12088,663,"Madison, MO","0.0%",0,124.09,"Low"
"1546",29125,2022-03-31,13,"Maries County","MO",91.3,4287,49.3,3804,43.7,1387,36.5,8697,2022-03-24,"Maries County, MO","Missouri",8697,581,"Cole, MO - Callaway, MO","5.4%",4.9,23,"Low"
"1547",29127,2022-03-31,13,"Marion County","MO",91.3,13407,47,11893,41.7,4998,42,28530,2022-03-24,"Marion County, MO","Missouri",28530,353,"Adams, IL - Marion, MO","1.1%",3.4,31.55,"Low"
"1548",29129,2022-03-31,13,"Mercer County","MO",91.3,1530,42.3,1290,35.7,545,42.2,3617,2022-03-24,"Mercer County, MO","Missouri",3617,683,"Grundy, MO - Mercer, MO","17.1%",14.9,27.65,"High"
"1549",29131,2022-03-31,13,"Miller County","MO",91.3,9721,37.9,8524,33.3,3406,40,25619,2022-03-24,"Miller County, MO","Missouri",25619,581,"Cole, MO - Callaway, MO","5.4%",4.9,54.65,"Low"
"1550",29133,2022-03-31,13,"Mississippi County","MO",91.3,6403,48.6,5653,42.9,2085,36.9,13180,2022-03-24,"Mississippi County, MO","Missouri",13180,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,45.52,"Low"
"1551",29135,2022-03-31,13,"Moniteau County","MO",91.3,6445,40,5767,35.7,2595,45,16132,2022-03-24,"Moniteau County, MO","Missouri",16132,581,"Cole, MO - Callaway, MO","5.4%",4.9,6.2,"Low"
"1552",29137,2022-03-31,13,"Monroe County","MO",91.3,4408,51,3810,44.1,1645,43.2,8644,2022-03-24,"Monroe County, MO","Missouri",8644,666,"Audrain, MO - Montgomery, MO","0.0%",0,23.14,"Low"
"1553",29139,2022-03-31,13,"Montgomery County","MO",91.3,6339,54.9,5591,48.4,2126,38,11551,2022-03-24,"Montgomery County, MO","Missouri",11551,666,"Audrain, MO - Montgomery, MO","0.0%",0,779.15,"Medium"
"1554",29141,2022-03-31,13,"Morgan County","MO",91.3,8677,42.1,7552,36.6,2928,38.8,20627,2022-03-24,"Morgan County, MO","Missouri",20627,656,"Pettis, MO - Saline, MO","1.1%",0,67.87,"Low"
"1555",29143,2022-03-31,13,"New Madrid County","MO",91.3,6599,38.6,5712,33.5,2376,41.6,17076,2022-03-24,"New Madrid County, MO","Missouri",17076,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,11.71,"Low"
"1556",29145,2022-03-31,13,"Newton County","MO",91.3,17495,30,14972,25.7,8005,53.5,58236,2022-03-24,"Newton County, MO","Missouri",58236,539,"Jasper (Joplin), MO - Newton, MO","4.1%",6.8,36.06,"Low"
"1557",29147,2022-03-31,13,"Nodaway County","MO",91.3,12059,54.6,10791,48.8,4630,42.9,22092,2022-03-24,"Nodaway County, MO","Missouri",22092,591,"Buchanan (St. Joseph), MO - Nodaway, MO","4.0%",6.1,36.21,"Low"
"1558",29149,2022-03-31,13,"Oregon County","MO",91.3,3861,36.7,3267,31,1252,38.3,10529,2022-03-24,"Oregon County, MO","Missouri",10529,574,"Howell, MO - Independence, AR","2.3%",0.7,19,"Low"
"1559",29151,2022-03-31,13,"Osage County","MO",91.3,5947,43.7,5394,39.6,2506,46.5,13615,2022-03-24,"Osage County, MO","Missouri",13615,581,"Cole, MO - Callaway, MO","5.4%",4.9,36.72,"Low"
"1560",29153,2022-03-31,13,"Ozark County","MO",91.3,3549,38.7,2867,31.3,1184,41.3,9174,2022-03-24,"Ozark County, MO","Missouri",9174,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,87.2,"Low"
"1561",29155,2022-03-31,13,"Pemiscot County","MO",91.3,6314,39.9,4935,31.2,1035,21,15805,2022-03-24,"Pemiscot County, MO","Missouri",15805,614,"Mississippi, AR - Pemiscot, MO","0.0%",0,75.93,"Low"
"1562",29157,2022-03-31,13,"Perry County","MO",91.3,8405,43.9,7567,39.5,3134,41.4,19136,2022-03-24,"Perry County, MO","Missouri",19136,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,104.52,"Low"
"1563",29159,2022-03-31,13,"Pettis County","MO",91.3,20780,49.1,17982,42.5,7107,39.5,42339,2022-03-24,"Pettis County, MO","Missouri",42339,656,"Pettis, MO - Saline, MO","1.1%",0,170.06,"Low"
"1564",29161,2022-03-31,13,"Phelps County","MO",91.3,22424,50.3,19412,43.6,7899,40.7,44573,2022-03-24,"Phelps County, MO","Missouri",44573,627,"Pulaski, MO - Phelps, MO","2.9%",0.8,74.04,"Low"
"1565",29163,2022-03-31,13,"Pike County","MO",91.3,7739,42.3,6828,37.3,2627,38.5,18302,2022-03-24,"Pike County, MO","Missouri",18302,353,"Adams, IL - Marion, MO","1.1%",3.4,5.46,"Low"
"1566",29165,2022-03-31,13,"Platte County","MO",91.3,69992,67,58998,56.5,28040,47.5,104418,2022-03-24,"Platte County, MO","Missouri",104418,548,"Jackson (Kansas City), MO - Clay, MO","4.8%",5.5,10.53,"Low"
"1567",29167,2022-03-31,13,"Polk County","MO",91.3,14302,44.5,12458,38.8,5384,43.2,32149,2022-03-24,"Polk County, MO","Missouri",32149,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,24.88,"Low"
"1568",29169,2022-03-31,13,"Pulaski County","MO",91.3,32648,62.1,26685,50.7,3711,13.9,52607,2022-03-24,"Pulaski County, MO","Missouri",52607,627,"Pulaski, MO - Phelps, MO","2.9%",0.8,19.01,"Low"
"1569",29171,2022-03-31,13,"Putnam County","MO",91.3,1832,39,1558,33.2,810,52,4696,2022-03-24,"Putnam County, MO","Missouri",4696,566,"Adair, MO - Sullivan, MO","0.0%",0,63.88,"Low"
"1570",29173,2022-03-31,13,"Ralls County","MO",91.3,3244,31.5,2912,28.2,1784,61.3,10309,2022-03-24,"Ralls County, MO","Missouri",10309,353,"Adams, IL - Marion, MO","1.1%",3.4,29.1,"Low"
"1571",29175,2022-03-31,13,"Randolph County","MO",91.3,11005,44.5,9388,37.9,3567,38,24748,2022-03-24,"Randolph County, MO","Missouri",24748,553,"Boone (Columbia), MO - Randolph, MO","2.2%",6.5,24.24,"Low"
"1572",29177,2022-03-31,13,"Ray County","MO",91.3,10311,44.8,9124,39.6,4264,46.7,23018,2022-03-24,"Ray County, MO","Missouri",23018,548,"Jackson (Kansas City), MO - Clay, MO","4.8%",5.5,17.38,"Low"
"1573",29179,2022-03-31,13,"Reynolds County","MO",91.3,1974,31.5,1688,26.9,770,45.6,6270,2022-03-24,"Reynolds County, MO","Missouri",6270,627,"Pulaski, MO - Phelps, MO","2.9%",0.8,0,"Low"
"1574",29181,2022-03-31,13,"Ripley County","MO",91.3,4615,34.7,3888,29.3,1488,38.3,13288,2022-03-24,"Ripley County, MO","Missouri",13288,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,37.63,"Low"
"1575",29183,2022-03-31,13,"St. Charles County","MO",91.3,279962,69.6,245089,61,114155,46.6,402022,2022-03-24,"St. Charles County, MO","Missouri",402022,599,"St. Charles (St. Charles), MO - Lincoln, MO","3.8%",1.2,27.11,"Low"
"1576",29185,2022-03-31,13,"St. Clair County","MO",91.3,3696,39.3,3228,34.4,1520,47.1,9397,2022-03-24,"St. Clair County, MO","Missouri",9397,607,"Henry, MO - Bates, MO","3.0%",6.3,31.93,"Low"
"1577",29186,2022-03-31,13,"Ste. Genevieve County","MO",91.3,8857,49.5,8019,44.8,4003,49.9,17894,2022-03-24,"Ste. Genevieve County, MO","Missouri",17894,541,"St. Louis, MO - St. Louis City, MO","3.5%",4.6,27.94,"Low"
"1578",29187,2022-03-31,13,"St. Francois County","MO",91.3,33211,49.4,29128,43.3,10953,37.6,67215,2022-03-24,"St. Francois County, MO","Missouri",67215,541,"St. Louis, MO - St. Louis City, MO","3.5%",4.6,37.19,"Low"
"1579",29189,2022-03-31,13,"St. Louis County","MO",91.3,746980,75.1,631619,63.5,303732,48.1,994205,2022-03-24,"St. Louis County, MO","Missouri",994205,541,"St. Louis, MO - St. Louis City, MO","3.5%",4.6,38.93,"Low"
"1580",29195,2022-03-31,13,"Saline County","MO",91.3,11997,52.7,10579,46.5,3848,36.4,22761,2022-03-24,"Saline County, MO","Missouri",22761,656,"Pettis, MO - Saline, MO","1.1%",0,17.57,"Low"
"1581",29197,2022-03-31,13,"Schuyler County","MO",91.3,1393,29.9,1214,26.1,671,55.3,4660,2022-03-24,"Schuyler County, MO","Missouri",4660,566,"Adair, MO - Sullivan, MO","0.0%",0,193.13,"Low"
"1582",29199,2022-03-31,13,"Scotland County","MO",91.3,1489,30.4,1283,26.2,606,47.2,4902,2022-03-24,"Scotland County, MO","Missouri",4902,566,"Adair, MO - Sullivan, MO","0.0%",0,20.4,"Low"
"1583",29201,2022-03-31,13,"Scott County","MO",91.3,18961,49.5,16634,43.5,5261,31.6,38280,2022-03-24,"Scott County, MO","Missouri",38280,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,7.84,"Low"
"1584",29203,2022-03-31,13,"Shannon County","MO",91.3,2711,33.2,2488,30.5,1079,43.4,8166,2022-03-24,"Shannon County, MO","Missouri",8166,574,"Howell, MO - Independence, AR","2.3%",0.7,48.98,"Low"
"1585",29205,2022-03-31,13,"Shelby County","MO",91.3,3051,51.5,2767,46.7,1265,45.7,5930,2022-03-24,"Shelby County, MO","Missouri",5930,553,"Boone (Columbia), MO - Randolph, MO","2.2%",6.5,252.95,"Medium"
"1586",29207,2022-03-31,13,"Stoddard County","MO",91.3,13143,45.3,11472,39.5,3977,34.7,29025,2022-03-24,"Stoddard County, MO","Missouri",29025,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,20.67,"Low"
"1587",29209,2022-03-31,13,"Stone County","MO",91.3,13693,42.9,11928,37.3,5977,50.1,31952,2022-03-24,"Stone County, MO","Missouri",31952,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,21.91,"Low"
"1588",29211,2022-03-31,13,"Sullivan County","MO",91.3,3014,49.5,2596,42.6,991,38.2,6089,2022-03-24,"Sullivan County, MO","Missouri",6089,566,"Adair, MO - Sullivan, MO","0.0%",0,32.85,"Low"
"1589",29213,2022-03-31,13,"Taney County","MO",91.3,26633,47.6,22550,40.3,8321,36.9,55928,2022-03-24,"Taney County, MO","Missouri",55928,676,"Taney, MO","2.1%",1.8,44.7,"Low"
"1590",29215,2022-03-31,13,"Texas County","MO",91.3,9476,37.3,8292,32.6,3290,39.7,25398,2022-03-24,"Texas County, MO","Missouri",25398,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,122.06,"Low"
"1591",29217,2022-03-31,13,"Vernon County","MO",91.3,8215,40,7177,34.9,3013,42,20563,2022-03-24,"Vernon County, MO","Missouri",20563,639,"Vernon, MO - Cedar, MO","0.0%",0,29.18,"Low"
"1592",29219,2022-03-31,13,"Warren County","MO",91.3,16570,46.5,14836,41.6,6845,46.1,35649,2022-03-24,"Warren County, MO","Missouri",35649,599,"St. Charles (St. Charles), MO - Lincoln, MO","3.8%",1.2,44.88,"Low"
"1593",29221,2022-03-31,13,"Washington County","MO",91.3,9229,37.3,7850,31.7,3039,38.7,24730,2022-03-24,"Washington County, MO","Missouri",24730,541,"St. Louis, MO - St. Louis City, MO","3.5%",4.6,12.13,"Low"
"1594",29223,2022-03-31,13,"Wayne County","MO",91.3,5391,41.9,4659,36.2,1591,34.1,12873,2022-03-24,"Wayne County, MO","Missouri",12873,563,"Cape Girardeau, MO - Butler, MO","0.9%",1.3,15.54,"Low"
"1595",29225,2022-03-31,13,"Webster County","MO",91.3,19018,48,16732,42.3,5961,35.6,39592,2022-03-24,"Webster County, MO","Missouri",39592,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,40.41,"Low"
"1596",29227,2022-03-31,13,"Worth County","MO",91.3,954,47.4,822,40.8,347,42.2,2013,2022-03-24,"Worth County, MO","Missouri",2013,591,"Buchanan (St. Joseph), MO - Nodaway, MO","4.0%",6.1,0,"Low"
"1597",29229,2022-03-31,13,"Wright County","MO",91.3,7578,41.4,6498,35.5,2521,38.8,18289,2022-03-24,"Wright County, MO","Missouri",18289,549,"Greene (Springfield), MO - Christian, MO","3.0%",3.2,27.34,"Low"
"1598",29510,2022-03-31,13,"St. Louis city","MO",91.3,217184,72.3,175086,58.3,75587,43.2,300576,2022-03-24,"St. Louis City, MO","Missouri",300576,541,"St. Louis, MO - St. Louis City, MO","3.5%",4.6,31.27,"Low"
"1599",30001,2022-03-31,13,"Beaverhead County","MT",95.8,5534,58.5,5094,53.9,2594,50.9,9453,2022-03-24,"Beaverhead County, MT","Montana",9453,742,"Silver Bow, MT - Deer Lodge, MT","2.4%",13.1,52.89,"Medium"
"1600",30003,2022-03-31,13,"Big Horn County","MT",95.8,13949,95,11832,88.8,3827,32.3,13319,2022-03-24,"Big Horn County, MT","Montana",13319,691,"Yellowstone (Billings), MT - Big Horn, MT","1.7%",8.1,22.52,"Low"
"1601",30005,2022-03-31,13,"Blaine County","MT",95.8,6605,95,5688,85.1,2389,42,6681,2022-03-24,"Blaine County, MT","Montana",6681,712,"Hill, MT - Blaine, MT","1.1%",3.4,0,"Low"
"1602",30007,2022-03-31,13,"Broadwater County","MT",95.8,2606,41.8,2088,33.5,949,45.5,6237,2022-03-24,"Broadwater County, MT","Montana",6237,721,"Lewis and Clark, MT - Jefferson, MT","4.8%",4.6,80.17,"Low"
"1603",30009,2022-03-31,13,"Carbon County","MT",95.8,5571,51.9,5040,47,2596,51.5,10725,2022-03-24,"Carbon County, MT","Montana",10725,691,"Yellowstone (Billings), MT - Big Horn, MT","1.7%",8.1,46.62,"Low"
"1604",30011,2022-03-31,13,"Carter County","MT",95.8,431,34.4,388,31,182,46.9,1252,2022-03-24,"Carter County, MT","Montana",1252,714,"Custer, MT - Fallon, MT","0.0%",20.5,0,"High"
"1605",30013,2022-03-31,13,"Cascade County","MT",95.8,50016,61.5,44166,54.3,17809,40.3,81366,2022-03-24,"Cascade County, MT","Montana",81366,692,"Cascade (Great Falls), MT - Glacier, MT","0.3%",2.5,34.41,"Low"
"1606",30015,2022-03-31,13,"Chouteau County","MT",95.8,2019,35.8,1860,33,1203,64.7,5635,2022-03-24,"Chouteau County, MT","Montana",5635,692,"Cascade (Great Falls), MT - Glacier, MT","0.3%",2.5,0,"Low"
"1607",30017,2022-03-31,13,"Custer County","MT",95.8,5563,48.8,4995,43.8,2327,46.6,11402,2022-03-24,"Custer County, MT","Montana",11402,714,"Custer, MT - Fallon, MT","0.0%",20.5,70.16,"High"
"1608",30019,2022-03-31,13,"Daniels County","MT",95.8,763,45.1,713,42.2,342,48,1690,2022-03-24,"Daniels County, MT","Montana",1690,733,"Sheridan, MT - Daniels, MT","0.0%",0,0,"Low"
"1609",30021,2022-03-31,13,"Dawson County","MT",95.8,3560,41.3,3242,37.6,1604,49.5,8613,2022-03-24,"Dawson County, MT","Montana",8613,767,"Richland, MT - Dawson, MT","2.5%",45.4,0,"High"
"1610",30023,2022-03-31,13,"Deer Lodge County","MT",95.8,5727,62.7,5296,57.9,3024,57.1,9140,2022-03-24,"Deer Lodge County, MT","Montana",9140,742,"Silver Bow, MT - Deer Lodge, MT","2.4%",13.1,186,"Medium"
"1611",30025,2022-03-31,13,"Fallon County","MT",95.8,1057,37.1,977,34.3,459,47,2846,2022-03-24,"Fallon County, MT","Montana",2846,714,"Custer, MT - Fallon, MT","0.0%",20.5,0,"High"
"1612",30027,2022-03-31,13,"Fergus County","MT",95.8,5666,51.3,5172,46.8,2675,51.7,11050,2022-03-24,"Fergus County, MT","Montana",11050,810,"Fergus, MT - Petroleum, MT","0.0%",17.3,90.5,"Medium"
"1613",30029,2022-03-31,13,"Flathead County","MT",95.8,51110,49.2,43969,42.4,21193,48.2,103806,2022-03-24,"Flathead County, MT","Montana",103806,728,"Flathead, MT - Lincoln, MT","2.8%",1.6,26.97,"Low"
"1614",30031,2022-03-31,13,"Gallatin County","MT",95.8,79666,69.6,67400,58.9,32447,48.1,114434,2022-03-24,"Gallatin County, MT","Montana",114434,773,"Gallatin and Yellowstone National Park, MT - Madison, MT","4.8%",4.9,27.96,"Low"
"1615",30033,2022-03-31,13,"Garfield County","MT",95.8,277,22,243,19.3,88,36.2,1258,2022-03-24,"Garfield County, MT","Montana",1258,714,"Custer, MT - Fallon, MT","0.0%",20.5,79.49,"High"
"1616",30035,2022-03-31,13,"Glacier County","MT",95.8,15945,95,11643,84.7,3689,31.7,13753,2022-03-24,"Glacier County, MT","Montana",13753,692,"Cascade (Great Falls), MT - Glacier, MT","0.3%",2.5,21.81,"Low"
"1617",30037,2022-03-31,13,"Golden Valley County","MT",95.8,423,51.5,378,46,154,40.7,821,2022-03-24,"Golden Valley County, MT","Montana",821,691,"Yellowstone (Billings), MT - Big Horn, MT","1.7%",8.1,0,"Low"
"1618",30039,2022-03-31,13,"Granite County","MT",95.8,1408,41.7,1243,36.8,602,48.4,3379,2022-03-24,"Granite County, MT","Montana",3379,713,"Missoula, MT - Ravalli, MT","1.6%",4.7,29.59,"Low"
"1619",30041,2022-03-31,13,"Hill County","MT",95.8,12887,78.2,11587,70.3,4676,40.4,16484,2022-03-24,"Hill County, MT","Montana",16484,712,"Hill, MT - Blaine, MT","1.1%",3.4,6.07,"Low"
"1620",30043,2022-03-31,13,"Jefferson County","MT",95.8,6970,57,6132,50.2,3136,51.1,12221,2022-03-24,"Jefferson County, MT","Montana",12221,721,"Lewis and Clark, MT - Jefferson, MT","4.8%",4.6,8.18,"Low"
"1621",30045,2022-03-31,13,"Judith Basin County","MT",95.8,856,42.7,790,39.4,385,48.7,2007,2022-03-24,"Judith Basin County, MT","Montana",2007,692,"Cascade (Great Falls), MT - Glacier, MT","0.3%",2.5,49.83,"Low"
"1622",30047,2022-03-31,13,"Lake County","MT",95.8,19425,63.8,17141,56.3,8627,50.3,30458,2022-03-24,"Lake County, MT","Montana",30458,713,"Missoula, MT - Ravalli, MT","1.6%",4.7,45.96,"Low"
"1623",30049,2022-03-31,13,"Lewis and Clark County","MT",95.8,46931,67.6,41036,59.1,20997,51.2,69432,2022-03-24,"Lewis and Clark County, MT","Montana",69432,721,"Lewis and Clark, MT - Jefferson, MT","4.8%",4.6,56.17,"Low"
"1624",30051,2022-03-31,13,"Liberty County","MT",95.8,795,34,788,33.7,444,56.3,2337,2022-03-24,"Liberty County, MT","Montana",2337,712,"Hill, MT - Blaine, MT","1.1%",3.4,85.58,"Low"
"1625",30053,2022-03-31,13,"Lincoln County","MT",95.8,7960,39.8,6993,35,3658,52.3,19980,2022-03-24,"Lincoln County, MT","Montana",19980,728,"Flathead, MT - Lincoln, MT","2.8%",1.6,70.07,"Low"
"1626",30055,2022-03-31,13,"McCone County","MT",95.8,308,18.5,297,17.8,221,74.4,1664,2022-03-24,"McCone County, MT","Montana",1664,767,"Richland, MT - Dawson, MT","2.5%",45.4,0,"High"
"1627",30057,2022-03-31,13,"Madison County","MT",95.8,4347,50.5,3815,44.4,2009,52.7,8600,2022-03-24,"Madison County, MT","Montana",8600,773,"Gallatin and Yellowstone National Park, MT - Madison, MT","4.8%",4.9,11.63,"Low"
"1628",30059,2022-03-31,13,"Meagher County","MT",95.8,986,53,938,50.4,485,51.7,1862,2022-03-24,"Meagher County, MT","Montana",1862,778,"Wheatland, MT - Meagher, MT","0.0%",0,0,"Low"
"1629",30061,2022-03-31,13,"Mineral County","MT",95.8,2730,62.1,2383,54.2,1187,49.8,4397,2022-03-24,"Mineral County, MT","Montana",4397,713,"Missoula, MT - Ravalli, MT","1.6%",4.7,0,"Low"
"1630",30063,2022-03-31,13,"Missoula County","MT",95.8,84284,70.5,77058,64.4,40148,52.1,119600,2022-03-24,"Missoula County, MT","Montana",119600,713,"Missoula, MT - Ravalli, MT","1.6%",4.7,34.28,"Low"
"1631",30065,2022-03-31,13,"Musselshell County","MT",95.8,1767,38.1,1610,34.8,719,44.7,4633,2022-03-24,"Musselshell County, MT","Montana",4633,691,"Yellowstone (Billings), MT - Big Horn, MT","1.7%",8.1,21.58,"Low"
"1632",30067,2022-03-31,13,"Park County","MT",95.8,11664,70.2,9706,58.4,4972,51.2,16606,2022-03-24,"Park County, MT","Montana",16606,756,"Park, MT - Sweet Grass, MT","0.6%",4.9,54.2,"Low"
"1633",30069,2022-03-31,13,"Petroleum County","MT",95.8,158,32.4,149,30.6,83,55.7,487,2022-03-24,"Petroleum County, MT","Montana",487,810,"Fergus, MT - Petroleum, MT","0.0%",17.3,0,"Medium"
"1634",30071,2022-03-31,13,"Phillips County","MT",95.8,1982,50.1,1731,43.8,890,51.4,3954,2022-03-24,"Phillips County, MT","Montana",3954,712,"Hill, MT - Blaine, MT","1.1%",3.4,151.75,"Low"
"1635",30073,2022-03-31,13,"Pondera County","MT",95.8,3719,62.9,3215,54.4,1425,44.3,5911,2022-03-24,"Pondera County, MT","Montana",5911,692,"Cascade (Great Falls), MT - Glacier, MT","0.3%",2.5,16.92,"Low"
"1636",30075,2022-03-31,13,"Powder River County","MT",95.8,424,25.2,385,22.9,160,41.6,1682,2022-03-24,"Powder River County, MT","Montana",1682,714,"Custer, MT - Fallon, MT","0.0%",20.5,59.45,"High"
"1637",30077,2022-03-31,13,"Powell County","MT",95.8,3370,48.9,3110,45.1,1491,47.9,6890,2022-03-24,"Powell County, MT","Montana",6890,788,"Powell, MT","6.2%",0,0,"Low"
"1638",30079,2022-03-31,13,"Prairie County","MT",95.8,444,41.2,407,37.8,225,55.3,1077,2022-03-24,"Prairie County, MT","Montana",1077,714,"Custer, MT - Fallon, MT","0.0%",20.5,0,"High"
"1639",30081,2022-03-31,13,"Ravalli County","MT",95.8,23830,54.4,21226,48.5,11250,53,43806,2022-03-24,"Ravalli County, MT","Montana",43806,713,"Missoula, MT - Ravalli, MT","1.6%",4.7,15.98,"Low"
"1640",30083,2022-03-31,13,"Richland County","MT",95.8,4607,42.6,4276,39.6,1833,42.9,10803,2022-03-24,"Richland County, MT","Montana",10803,767,"Richland, MT - Dawson, MT","2.5%",45.4,185.13,"High"
"1641",30085,2022-03-31,13,"Roosevelt County","MT",95.8,9449,85.9,7983,72.5,3253,40.7,11004,2022-03-24,"Roosevelt County, MT","Montana",11004,779,"Roosevelt, MT - Valley, MT","1.1%",38,27.26,"High"
"1642",30087,2022-03-31,13,"Rosebud County","MT",95.8,8906,95,7546,84.4,3051,40.4,8937,2022-03-24,"Rosebud County, MT","Montana",8937,691,"Yellowstone (Billings), MT - Big Horn, MT","1.7%",8.1,33.57,"Low"
"1643",30089,2022-03-31,13,"Sanders County","MT",95.8,5043,41.6,4640,38.3,2328,50.2,12113,2022-03-24,"Sanders County, MT","Montana",12113,713,"Missoula, MT - Ravalli, MT","1.6%",4.7,24.77,"Low"
"1644",30091,2022-03-31,13,"Sheridan County","MT",95.8,1680,50.8,1596,48.2,904,56.6,3309,2022-03-24,"Sheridan County, MT","Montana",3309,733,"Sheridan, MT - Daniels, MT","0.0%",0,30.22,"Low"
"1645",30093,2022-03-31,13,"Silver Bow County","MT",95.8,23224,66.5,21383,61.2,10889,50.9,34915,2022-03-24,"Silver Bow County, MT","Montana",34915,742,"Silver Bow, MT - Deer Lodge, MT","2.4%",13.1,37.23,"Medium"
"1646",30095,2022-03-31,13,"Stillwater County","MT",95.8,4477,46.4,4046,42,2003,49.5,9642,2022-03-24,"Stillwater County, MT","Montana",9642,691,"Yellowstone (Billings), MT - Big Horn, MT","1.7%",8.1,10.37,"Low"
"1647",30097,2022-03-31,13,"Sweet Grass County","MT",95.8,1642,43.9,1522,40.7,779,51.2,3737,2022-03-24,"Sweet Grass County, MT","Montana",3737,756,"Park, MT - Sweet Grass, MT","0.6%",4.9,0,"Low"
"1648",30099,2022-03-31,13,"Teton County","MT",95.8,2926,47.6,2557,41.6,1230,48.1,6147,2022-03-24,"Teton County, MT","Montana",6147,692,"Cascade (Great Falls), MT - Glacier, MT","0.3%",2.5,16.27,"Low"
